datetime,humidity,pressure,weather_description,wind_direction,wind_speed,temperature
2012-10-01 13:00:00,81.0,1027.0,21,0.0,0.0,281.8
2012-10-01 14:00:00,80.0,1027.0,21,2.0,0.0,281.797216632
2012-10-01 15:00:00,80.0,1028.0,21,10.0,0.0,281.789832606
2012-10-01 16:00:00,79.0,1028.0,21,17.0,0.0,281.78244858
2012-10-01 17:00:00,79.0,1029.0,21,24.0,0.0,281.775064553
2012-10-01 18:00:00,78.0,1030.0,2,32.0,0.0,281.767680527
2012-10-01 19:00:00,77.0,1031.0,2,39.0,0.0,281.76029650099997
2012-10-01 20:00:00,77.0,1031.0,2,47.0,0.0,281.752912474
2012-10-01 21:00:00,76.0,1032.0,2,54.0,0.0,281.745528448
2012-10-01 22:00:00,76.0,1033.0,2,61.0,0.0,281.738144422
2012-10-01 23:00:00,75.0,1034.0,19,69.0,0.0,281.730760395
2012-10-02 00:00:00,75.0,1035.0,19,76.0,0.0,281.723376369
2012-10-02 01:00:00,74.0,1035.0,19,84.0,0.0,281.715992342
2012-10-02 02:00:00,73.0,1036.0,19,91.0,0.0,281.708608316
2012-10-02 03:00:00,73.0,1037.0,19,98.0,0.0,281.70122429
2012-10-02 04:00:00,72.0,1038.0,19,106.0,0.0,281.69384026299997
2012-10-02 05:00:00,72.0,1038.0,19,113.0,0.0,281.686456237
2012-10-02 06:00:00,71.0,1039.0,19,120.0,0.0,281.679072211
2012-10-02 07:00:00,71.0,1040.0,19,128.0,0.0,281.671688184
2012-10-02 08:00:00,70.0,1041.0,19,135.0,0.0,281.664304158
2012-10-02 09:00:00,69.0,1042.0,0,143.0,0.0,281.656920132
2012-10-02 10:00:00,69.0,1042.0,0,150.0,0.0,281.649536105
2012-10-02 11:00:00,68.0,1043.0,0,157.0,0.0,281.642152079
2012-10-02 12:00:00,68.0,1044.0,0,165.0,0.0,281.634768053
2012-10-02 13:00:00,67.0,1045.0,0,172.0,0.0,281.62738402599996
2012-10-02 14:00:00,67.0,1046.0,21,180.0,1.0,281.62
2012-10-02 15:00:00,87.0,1026.0,21,140.0,2.0,282.71
2012-10-02 16:00:00,76.0,1026.0,21,0.0,0.0,285.05
2012-10-02 17:00:00,58.0,1027.0,21,30.0,2.0,287.97
2012-10-02 18:00:00,63.0,1025.0,21,0.0,1.0,290.61
2012-10-02 19:00:00,48.0,1026.0,21,60.0,1.0,292.06
2012-10-02 20:00:00,43.0,1024.0,21,330.0,2.0,293.68
2012-10-02 21:00:00,43.0,1024.0,21,10.0,2.0,295.32
2012-10-02 22:00:00,38.0,1023.0,21,240.0,2.0,295.18
2012-10-02 23:00:00,49.0,1021.0,21,310.0,2.0,296.11
2012-10-03 00:00:00,38.0,1022.0,21,150.0,2.0,295.24
2012-10-03 01:00:00,40.0,1021.0,21,180.0,1.0,294.38
2012-10-03 02:00:00,56.0,1019.0,0,0.0,0.0,292.28
2012-10-03 03:00:00,64.0,1019.0,0,40.0,3.0,291.12
2012-10-03 04:00:00,93.0,1020.0,0,10.0,4.0,289.93
2012-10-03 05:00:00,77.0,1020.0,0,0.0,1.0,287.87
2012-10-03 06:00:00,76.0,1021.0,17,0.0,1.0,287.14
2012-10-03 07:00:00,71.0,1021.0,17,0.0,2.0,286.54
2012-10-03 08:00:00,67.0,1021.0,17,0.0,2.0,286.16
2012-10-03 09:00:00,71.0,1022.0,0,0.0,0.0,285.31
2012-10-03 10:00:00,76.0,1022.0,17,0.0,0.0,284.3
2012-10-03 11:00:00,87.0,1023.0,19,0.0,0.0,283.96
2012-10-03 12:00:00,84.0,1023.0,0,0.0,0.0,283.595
2012-10-03 13:00:00,81.0,1024.0,17,0.0,0.0,283.23
2012-10-03 14:00:00,67.0,1042.0,21,180.0,6.0,283.5
2012-10-03 15:00:00,58.0,1042.0,2,180.0,4.0,284.57
2012-10-03 16:00:00,50.0,1042.0,2,180.0,2.0,285.64
2012-10-03 17:00:00,42.0,1043.0,21,180.0,1.0,286.71
2012-10-03 18:00:00,39.0,1043.0,21,180.0,1.0,287.42
2012-10-03 19:00:00,34.0,1043.0,21,180.0,1.0,288.61
2012-10-03 20:00:00,32.0,1043.0,21,180.0,1.0,289.13
2012-10-03 21:00:00,33.0,1042.0,21,180.0,1.0,289.41
2012-10-03 22:00:00,33.0,1032.0,21,235.0,2.0,289.18
2012-10-03 23:00:00,33.0,1022.0,21,290.0,3.0,288.95
2012-10-04 00:00:00,41.0,1024.0,17,340.0,2.0,288.79
2012-10-04 01:00:00,38.0,1022.0,21,0.0,2.0,287.47
2012-10-04 02:00:00,47.0,1023.0,21,330.0,4.0,286.01
2012-10-04 03:00:00,50.0,1023.0,21,350.0,2.0,284.85
2012-10-04 04:00:00,58.0,1024.0,21,360.0,1.0,283.91
2012-10-04 05:00:00,58.0,1024.0,21,0.0,0.0,283.31
2012-10-04 06:00:00,58.0,1025.0,21,20.0,1.0,283.07
2012-10-04 07:00:00,40.0,1026.0,21,360.0,8.0,283.15
2012-10-04 08:00:00,40.0,1026.0,21,360.0,8.0,282.51
2012-10-04 09:00:00,71.0,1026.0,21,350.0,3.0,281.98
2012-10-04 10:00:00,34.0,1026.0,21,360.0,8.0,281.49
2012-10-04 11:00:00,60.0,1047.0,21,180.0,2.0,281.14
2012-10-04 12:00:00,56.0,1047.0,21,180.0,3.0,280.59
2012-10-04 13:00:00,63.0,1047.0,21,180.0,1.0,279.65
2012-10-04 14:00:00,59.0,1047.0,21,180.0,1.0,279.15
2012-10-04 15:00:00,56.0,1048.0,21,180.0,5.0,279.72
2012-10-04 16:00:00,57.0,1029.0,21,0.0,1.0,282.4
2012-10-04 17:00:00,35.0,1029.0,21,30.0,6.0,284.72
2012-10-04 18:00:00,47.0,1049.0,21,180.0,2.0,286.03
2012-10-04 19:00:00,47.0,1048.0,21,180.0,5.0,287.19
2012-10-04 20:00:00,39.0,1048.0,21,180.0,7.0,288.68
2012-10-04 21:00:00,39.0,1027.0,21,310.0,4.0,289.56
2012-10-04 22:00:00,31.0,1026.0,21,340.0,2.0,290.05
2012-10-04 23:00:00,32.0,1026.0,21,340.0,3.0,289.98
2012-10-05 00:00:00,33.0,1026.0,21,330.0,3.0,289.6
2012-10-05 01:00:00,36.0,1025.0,21,0.0,2.0,288.4
2012-10-05 02:00:00,44.0,1025.0,21,310.0,2.0,286.38
2012-10-05 03:00:00,41.0,1025.0,21,340.0,1.0,285.56
2012-10-05 04:00:00,47.0,1026.0,21,0.0,0.0,284.45
2012-10-05 05:00:00,50.0,1025.0,21,0.0,0.0,283.92
2012-10-05 06:00:00,46.0,1026.0,21,0.0,0.0,283.25
2012-10-05 07:00:00,39.0,1026.0,21,10.0,3.0,282.585
2012-10-05 08:00:00,32.0,1026.0,21,20.0,6.0,281.92
2012-10-05 09:00:00,44.0,1025.0,21,20.0,3.0,281.775
2012-10-05 10:00:00,57.0,1025.0,21,20.0,1.0,281.63
2012-10-05 11:00:00,70.0,1025.0,21,0.0,0.0,281.08
2012-10-05 12:00:00,70.0,1025.0,21,40.0,2.0,280.64
2012-10-05 13:00:00,66.0,1025.0,21,0.0,1.0,281.14
2012-10-05 14:00:00,42.0,1026.0,21,40.0,5.0,280.08
2012-10-05 15:00:00,76.0,1026.0,21,0.0,1.0,280.7
2012-10-05 16:00:00,66.0,1026.0,21,0.0,1.0,282.98
2012-10-05 17:00:00,46.0,1026.0,21,30.0,5.0,284.62
2012-10-05 18:00:00,47.0,1026.0,21,340.0,4.0,286.61
2012-10-05 19:00:00,36.0,1026.0,21,20.0,6.0,287.45
2012-10-05 20:00:00,41.0,1026.0,21,330.0,4.0,289.22
2012-10-05 21:00:00,45.0,1025.0,21,300.0,4.0,290.21
2012-10-05 22:00:00,42.0,1024.0,21,300.0,5.0,289.94
2012-10-05 23:00:00,37.0,1025.0,21,40.0,4.0,290.01
2012-10-06 00:00:00,32.0,1025.0,21,10.0,5.0,289.85
2012-10-06 01:00:00,27.0,1025.0,21,20.0,5.0,288.82
2012-10-06 02:00:00,28.0,1025.0,21,30.0,6.0,287.6
2012-10-06 03:00:00,50.0,1024.0,21,0.0,0.0,285.82
2012-10-06 04:00:00,50.0,1024.0,21,0.0,0.0,284.58
2012-10-06 05:00:00,51.0,1025.0,21,40.0,4.0,284.12
2012-10-06 06:00:00,52.0,1026.0,21,50.0,3.0,283.63
2012-10-06 07:00:00,53.0,1026.0,21,50.0,3.0,282.98
2012-10-06 08:00:00,55.0,1025.0,21,175.0,2.0,282.68
2012-10-06 09:00:00,57.0,1025.0,21,300.0,1.0,282.38
2012-10-06 10:00:00,61.0,1025.0,21,0.0,0.0,281.77
2012-10-06 11:00:00,81.0,1025.0,21,0.0,0.0,281.47
2012-10-06 12:00:00,46.0,1026.0,21,50.0,5.0,281.06
2012-10-06 13:00:00,76.0,1025.0,21,340.0,3.0,280.55
2012-10-06 14:00:00,81.0,1025.0,21,0.0,0.0,280.65
2012-10-06 15:00:00,71.5,1026.0,21,40.0,5.0,281.0
2012-10-06 16:00:00,62.0,1026.0,21,0.0,0.0,283.49
2012-10-06 17:00:00,43.0,1026.0,21,30.0,5.0,286.17
2012-10-06 18:00:00,31.0,1046.0,21,225.0,3.0,287.58
2012-10-06 19:00:00,38.0,1025.0,21,310.0,3.0,289.49
2012-10-06 20:00:00,36.0,1024.0,21,310.0,3.0,292.11
2012-10-06 21:00:00,34.0,1045.0,21,225.0,5.0,292.85
2012-10-06 22:00:00,28.0,1023.0,21,310.0,3.0,292.69
2012-10-06 23:00:00,32.0,1023.0,21,320.0,4.0,292.85
2012-10-07 00:00:00,32.0,1023.0,21,310.0,5.0,292.05
2012-10-07 01:00:00,34.0,1023.0,21,0.0,1.0,290.34
2012-10-07 02:00:00,36.0,1023.0,21,0.0,0.0,288.05
2012-10-07 03:00:00,44.0,1023.0,21,0.0,0.0,286.46
2012-10-07 04:00:00,47.0,1024.0,21,320.0,2.0,285.37
2012-10-07 05:00:00,30.0,1025.0,21,60.0,3.0,285.04
2012-10-07 06:00:00,42.0,1024.0,21,40.0,2.0,284.383333333
2012-10-07 07:00:00,54.0,1024.0,21,20.0,1.0,283.726666667
2012-10-07 08:00:00,66.0,1024.0,21,0.0,0.0,283.07
2012-10-07 09:00:00,81.0,1024.0,21,0.0,0.0,282.87
2012-10-07 10:00:00,81.0,1024.0,21,0.0,0.0,280.77
2012-10-07 11:00:00,81.0,1023.0,21,0.0,0.0,280.32
2012-10-07 12:00:00,81.0,1023.0,21,0.0,0.0,280.01
2012-10-07 13:00:00,81.0,1023.0,21,0.0,0.0,279.77
2012-10-07 14:00:00,70.0,1024.0,21,0.0,0.0,279.54
2012-10-07 15:00:00,70.0,1024.0,21,0.0,0.0,279.63
2012-10-07 16:00:00,54.0,1024.0,21,0.0,1.0,282.48
2012-10-07 17:00:00,38.0,1024.0,21,320.0,1.0,287.17
2012-10-07 18:00:00,44.0,1024.0,21,300.0,3.0,289.47
2012-10-07 19:00:00,34.0,1023.0,21,300.0,3.0,291.63
2012-10-07 20:00:00,34.0,1023.0,21,310.0,4.0,293.42
2012-10-07 21:00:00,18.0,1023.0,21,20.0,5.0,293.95
2012-10-07 22:00:00,22.0,1021.0,21,320.0,4.0,294.78
2012-10-07 23:00:00,22.0,1020.0,21,310.0,3.0,294.1
2012-10-08 00:00:00,18.0,1020.0,21,310.0,2.0,293.62
2012-10-08 01:00:00,22.0,1020.0,21,360.0,2.0,291.88
2012-10-08 02:00:00,29.0,1020.0,21,0.0,1.0,290.03
2012-10-08 03:00:00,33.0,1020.0,21,0.0,0.0,288.43
2012-10-08 04:00:00,38.0,1020.0,21,280.0,1.0,287.15
2012-10-08 05:00:00,41.0,1020.0,21,0.0,0.0,286.78
2012-10-08 06:00:00,50.0,1020.0,21,300.0,1.0,286.32
2012-10-08 07:00:00,54.0,1020.0,21,340.0,1.0,285.17
2012-10-08 08:00:00,66.0,1019.0,21,0.0,0.0,283.78
2012-10-08 09:00:00,66.0,1019.0,21,0.0,0.0,282.96
2012-10-08 10:00:00,71.0,1019.0,21,0.0,0.0,282.93
2012-10-08 11:00:00,81.0,1019.0,21,0.0,0.0,281.96
2012-10-08 12:00:00,81.0,1019.0,21,0.0,0.0,282.02
2012-10-08 13:00:00,87.0,1019.0,21,0.0,0.0,281.26
2012-10-08 14:00:00,67.0,1016.0,21,0.0,0.0,280.25
2012-10-08 15:00:00,50.0,1020.0,21,50.0,2.0,281.01
2012-10-08 16:00:00,81.0,1019.0,21,150.0,1.0,283.15
2012-10-08 17:00:00,62.0,1019.0,21,0.0,0.0,286.49
2012-10-08 18:00:00,51.0,1018.0,21,0.0,0.0,289.87
2012-10-08 19:00:00,42.0,1018.0,21,0.0,2.0,291.42
2012-10-08 20:00:00,42.0,1017.0,21,300.0,2.0,292.46
2012-10-08 21:00:00,39.0,1017.0,21,330.0,1.0,293.35
2012-10-08 22:00:00,30.0,1015.0,21,310.0,3.0,294.32
2012-10-08 23:00:00,30.0,1015.0,21,310.0,2.0,294.85
2012-10-09 00:00:00,35.0,1014.0,21,290.0,2.0,294.43
2012-10-09 01:00:00,37.0,1014.0,21,330.0,2.0,292.31
2012-10-09 02:00:00,45.0,1013.0,21,320.0,1.0,289.7
2012-10-09 03:00:00,51.0,1013.0,21,0.0,0.0,288.09
2012-10-09 04:00:00,62.0,1014.0,21,0.0,0.0,286.04
2012-10-09 05:00:00,66.0,1014.0,21,0.0,0.0,285.95
2012-10-09 06:00:00,62.0,1014.0,21,0.0,0.0,284.02
2012-10-09 07:00:00,71.0,1014.0,21,0.0,0.0,282.96
2012-10-09 08:00:00,76.0,1014.0,21,0.0,0.0,282.725
2012-10-09 09:00:00,81.0,1014.0,21,0.0,0.0,282.49
2012-10-09 10:00:00,81.0,1014.0,21,0.0,0.0,281.89
2012-10-09 11:00:00,87.0,1014.0,21,140.0,1.0,281.25
2012-10-09 12:00:00,87.0,1014.0,21,0.0,1.0,280.82
2012-10-09 13:00:00,81.0,1014.0,21,0.0,0.0,280.46
2012-10-09 14:00:00,87.0,1014.0,21,140.0,2.0,280.05
2012-10-09 15:00:00,87.0,1015.0,21,140.0,2.0,280.86
2012-10-09 16:00:00,76.0,1015.0,21,130.0,2.0,284.63
2012-10-09 17:00:00,66.0,1016.0,21,200.0,2.0,286.88
2012-10-09 18:00:00,48.0,1015.0,21,160.0,3.0,289.51
2012-10-09 19:00:00,42.0,1015.0,19,160.0,1.0,291.18
2012-10-09 20:00:00,42.0,1015.0,21,230.0,1.0,292.66
2012-10-09 21:00:00,37.0,1014.0,21,160.0,2.0,294.3
2012-10-09 22:00:00,37.0,1014.0,19,0.0,0.0,293.84
2012-10-09 23:00:00,35.0,1014.0,19,0.0,0.0,293.94
2012-10-10 00:00:00,35.0,1014.0,21,230.0,1.0,293.44
2012-10-10 01:00:00,40.0,1014.0,21,220.0,1.0,291.85
2012-10-10 02:00:00,45.0,1014.0,19,0.0,0.0,289.18
2012-10-10 03:00:00,55.0,1015.0,21,190.0,1.0,287.42
2012-10-10 04:00:00,67.0,1016.0,21,180.0,2.0,286.6
2012-10-10 05:00:00,71.0,1016.0,21,200.0,2.0,285.48
2012-10-10 06:00:00,76.0,1017.0,21,190.0,1.0,284.13
2012-10-10 07:00:00,81.0,1018.0,21,150.0,3.0,283.08
2012-10-10 08:00:00,87.0,1018.0,21,140.0,2.0,282.7
2012-10-10 09:00:00,85.0,1018.0,19,126.0,2.0,282.643333333
2012-10-10 10:00:00,83.0,1018.0,0,113.0,1.0,282.58666666700003
2012-10-10 11:00:00,81.0,1019.0,17,100.0,1.0,282.53
2012-10-10 12:00:00,81.0,1019.0,14,170.0,3.0,282.9
2012-10-10 13:00:00,81.0,1019.0,14,130.0,2.0,282.72
2012-10-10 14:00:00,78.0,1040.0,21,225.0,5.0,283.02
2012-10-10 15:00:00,78.0,1040.0,21,225.0,3.0,283.12
2012-10-10 16:00:00,81.0,1021.0,17,190.0,3.0,283.4
2012-10-10 17:00:00,81.0,1021.0,4,210.0,1.0,283.95
2012-10-10 18:00:00,76.0,1021.0,17,160.0,2.0,284.37
2012-10-10 19:00:00,67.0,1040.0,21,225.0,3.0,284.78
2012-10-10 20:00:00,64.0,1040.0,21,225.0,2.0,285.79
2012-10-10 21:00:00,55.0,1039.0,21,225.0,2.0,289.52
2012-10-10 22:00:00,47.0,1026.0,21,221.0,1.0,292.46
2012-10-10 23:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 00:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 01:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 02:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 03:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 04:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 05:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 06:00:00,39.0,1013.0,21,218.0,0.0,295.4
2012-10-11 07:00:00,86.0,1019.0,21,0.0,0.0,281.34
2012-10-11 08:00:00,87.0,1017.0,3,0.0,0.0,281.15
2012-10-11 09:00:00,76.0,1037.0,21,225.0,0.0,280.98
2012-10-11 10:00:00,87.0,1017.0,14,0.0,0.0,280.44
2012-10-11 11:00:00,87.0,1017.0,3,0.0,0.0,280.46
2012-10-11 12:00:00,86.0,1018.0,17,0.0,0.0,280.34
2012-10-11 13:00:00,93.0,1017.0,14,150.0,1.0,280.25
2012-10-11 14:00:00,93.0,1017.0,3,0.0,0.0,280.6
2012-10-11 15:00:00,93.0,1017.0,14,0.0,0.0,280.86
2012-10-11 16:00:00,78.0,1016.0,21,6.0,0.0,284.295
2012-10-11 17:00:00,63.0,1015.0,21,13.0,0.0,287.73
2012-10-11 18:00:00,49.0,1014.0,21,20.0,0.0,291.165
2012-10-11 19:00:00,34.0,1013.0,21,27.0,0.0,294.6
2012-10-11 20:00:00,34.0,1013.0,21,27.0,0.0,294.6
2012-10-11 21:00:00,76.0,1016.0,4,0.0,0.0,284.8
2012-10-11 22:00:00,71.0,1016.0,4,0.0,0.0,285.01
2012-10-11 23:00:00,71.0,1016.0,4,310.0,1.0,284.93
2012-10-12 00:00:00,76.0,1016.0,4,280.0,2.0,284.66
2012-10-12 01:00:00,76.0,1016.0,4,320.0,2.0,284.52
2012-10-12 02:00:00,76.0,1016.0,17,310.0,1.0,284.38
2012-10-12 03:00:00,76.0,1016.0,17,300.0,1.0,284.1
2012-10-12 04:00:00,76.0,1016.0,17,310.0,2.0,284.14
2012-10-12 05:00:00,76.0,1016.0,17,290.0,1.0,284.0
2012-10-12 06:00:00,76.0,1016.0,14,0.0,0.0,283.66
2012-10-12 07:00:00,76.0,1016.0,14,0.0,0.0,283.55
2012-10-12 08:00:00,81.0,1016.0,17,20.0,1.0,283.33
2012-10-12 09:00:00,81.0,1016.0,17,40.0,1.0,283.13
2012-10-12 10:00:00,81.0,1016.0,17,0.0,0.0,282.91
2012-10-12 11:00:00,81.0,1016.0,14,0.0,0.0,282.77
2012-10-12 12:00:00,81.0,1015.0,14,0.0,0.0,282.63
2012-10-12 13:00:00,76.0,1015.0,14,350.0,1.0,282.53
2012-10-12 14:00:00,81.0,1015.0,14,0.0,0.0,282.21
2012-10-12 15:00:00,81.0,1015.0,14,120.0,1.0,282.28
2012-10-12 16:00:00,81.0,1015.0,14,0.0,0.0,282.5
2012-10-12 17:00:00,87.0,1016.0,17,0.0,0.0,282.65
2012-10-12 18:00:00,75.0,1035.0,21,225.0,1.0,282.95
2012-10-12 19:00:00,74.0,1035.0,21,225.0,0.0,283.2
2012-10-12 20:00:00,81.0,1014.0,14,0.0,0.0,284.21
2012-10-12 21:00:00,76.0,1013.0,14,240.0,1.0,285.03
2012-10-12 22:00:00,71.0,1012.0,4,270.0,2.0,286.17
2012-10-12 23:00:00,71.0,1012.0,4,340.0,3.0,286.15
2012-10-13 00:00:00,62.0,1012.0,19,328.0,2.0,287.78
2012-10-13 01:00:00,54.0,1012.0,19,317.0,2.0,289.41
2012-10-13 02:00:00,45.0,1012.0,19,306.0,1.0,291.04
2012-10-13 03:00:00,37.0,1013.0,19,295.0,1.0,292.67
2012-10-13 04:00:00,29.0,1013.0,21,284.0,0.0,294.3
2012-10-13 05:00:00,93.0,1010.0,14,10.0,2.0,282.88
2012-10-13 06:00:00,87.0,1010.0,14,0.0,0.0,281.58
2012-10-13 07:00:00,93.0,1010.0,14,0.0,0.0,281.32
2012-10-13 08:00:00,93.0,1011.0,14,250.0,1.0,281.32
2012-10-13 09:00:00,93.0,1011.0,14,120.0,1.0,281.65
2012-10-13 10:00:00,93.0,1011.0,14,200.0,4.0,281.98
2012-10-13 11:00:00,81.0,1011.0,14,160.0,4.0,282.7
2012-10-13 12:00:00,93.0,1012.0,14,130.0,4.0,282.9
2012-10-13 13:00:00,93.0,1011.0,14,130.0,4.0,282.63
2012-10-13 14:00:00,87.0,1011.0,11,130.0,4.0,282.76
2012-10-13 15:00:00,87.0,1012.0,14,140.0,4.0,283.11
2012-10-13 16:00:00,87.0,1012.0,14,140.0,5.0,283.71
2012-10-13 17:00:00,87.0,1013.0,17,130.0,3.0,284.8
2012-10-13 18:00:00,76.0,1013.0,17,160.0,4.0,285.54
2012-10-13 19:00:00,76.0,1013.0,17,170.0,5.0,285.72
2012-10-13 20:00:00,81.0,1014.0,17,190.0,7.0,285.84
2012-10-13 21:00:00,76.0,1013.0,17,180.0,4.0,286.18
2012-10-13 22:00:00,76.0,1013.0,17,180.0,5.0,286.12
2012-10-13 23:00:00,82.0,1013.0,17,180.0,3.0,286.18
2012-10-14 00:00:00,71.0,1013.0,17,190.0,4.0,286.14
2012-10-14 01:00:00,71.0,1013.0,17,190.0,3.0,285.88
2012-10-14 02:00:00,71.0,1014.0,17,180.0,3.0,285.88
2012-10-14 03:00:00,71.0,1014.0,11,0.0,2.0,285.53
2012-10-14 04:00:00,82.0,1015.0,11,190.0,3.0,285.04
2012-10-14 05:00:00,87.0,1015.0,11,100.0,1.0,284.98
2012-10-14 06:00:00,82.0,1016.0,17,170.0,4.0,284.98
2012-10-14 07:00:00,82.0,1016.0,17,170.0,4.0,284.98
2012-10-14 08:00:00,87.0,1017.0,17,150.0,3.0,285.05
2012-10-14 09:00:00,82.0,1017.0,17,190.0,4.0,285.23
2012-10-14 10:00:00,82.0,1017.0,17,150.0,3.0,285.29
2012-10-14 11:00:00,82.0,1018.0,17,170.0,5.0,285.47
2012-10-14 12:00:00,87.0,1018.0,0,160.0,7.0,285.6
2012-10-14 13:00:00,87.0,1018.0,0,160.0,5.0,285.82
2012-10-14 14:00:00,82.0,1019.0,11,150.0,4.0,285.82
2012-10-14 15:00:00,93.0,1019.0,14,160.0,2.0,285.7
2012-10-14 16:00:00,93.0,1020.0,14,160.0,3.0,285.87
2012-10-14 17:00:00,87.0,1020.0,14,140.0,3.0,286.14
2012-10-14 18:00:00,93.0,1021.0,17,150.0,3.0,286.57
2012-10-14 19:00:00,87.0,1020.0,0,140.0,4.0,287.38
2012-10-14 20:00:00,82.0,1020.0,17,150.0,4.0,287.83
2012-10-14 21:00:00,77.0,1020.0,14,160.0,4.0,287.85
2012-10-14 22:00:00,82.0,1020.0,11,160.0,4.0,287.89
2012-10-14 23:00:00,87.0,1020.0,17,150.0,4.0,288.28
2012-10-15 00:00:00,77.0,1020.0,17,170.0,4.0,288.27
2012-10-15 01:00:00,82.0,1020.0,17,170.0,3.0,288.16
2012-10-15 02:00:00,82.0,1020.0,17,190.0,3.0,288.16
2012-10-15 03:00:00,82.0,1020.0,11,170.0,3.0,287.92
2012-10-15 04:00:00,87.0,1020.0,14,150.0,3.0,287.4
2012-10-15 05:00:00,87.0,1020.0,17,150.0,3.0,287.28
2012-10-15 06:00:00,87.0,1020.0,17,160.0,3.0,287.29
2012-10-15 07:00:00,82.0,1020.0,17,0.0,1.0,287.53
2012-10-15 08:00:00,87.0,1019.0,17,180.0,10.0,287.46
2012-10-15 09:00:00,87.0,1019.0,0,190.0,11.0,287.42
2012-10-15 10:00:00,87.0,1018.0,0,190.0,8.0,287.31
2012-10-15 11:00:00,87.0,1019.0,17,210.0,5.0,287.42
2012-10-15 12:00:00,93.0,1017.0,17,140.0,2.0,287.31
2012-10-15 13:00:00,93.0,1017.0,17,0.0,0.0,287.37
2012-10-15 14:00:00,87.0,1017.0,17,200.0,2.0,287.37
2012-10-15 15:00:00,87.0,1016.0,17,200.0,3.0,287.71
2012-10-15 16:00:00,87.0,1016.0,17,190.0,4.0,287.77
2012-10-15 17:00:00,87.0,1015.0,0,190.0,6.0,288.3
2012-10-15 18:00:00,74.0,1035.0,21,180.0,12.0,288.93
2012-10-15 19:00:00,82.0,1015.0,17,0.0,0.0,289.36
2012-10-15 20:00:00,87.0,1016.0,17,180.0,6.0,289.41
2012-10-15 21:00:00,77.0,1014.0,17,190.0,11.0,289.28
2012-10-15 22:00:00,82.0,1014.0,14,170.0,3.0,288.57
2012-10-15 23:00:00,93.0,1014.0,11,140.0,2.0,288.28
2012-10-16 00:00:00,87.0,1013.0,14,150.0,4.0,288.4
2012-10-16 01:00:00,93.0,1013.0,14,180.0,1.0,287.98
2012-10-16 02:00:00,87.0,1013.0,17,200.0,3.0,287.86
2012-10-16 03:00:00,87.0,1012.0,17,180.0,4.0,287.61
2012-10-16 04:00:00,93.0,1012.0,11,150.0,3.0,287.5
2012-10-16 05:00:00,93.0,1012.0,14,170.0,2.0,287.34
2012-10-16 06:00:00,93.0,1013.0,17,200.0,6.0,287.28
2012-10-16 07:00:00,93.0,1013.0,3,270.0,3.0,286.96
2012-10-16 08:00:00,93.0,1012.0,14,140.0,3.0,286.86
2012-10-16 09:00:00,93.0,1012.0,14,180.0,1.0,286.79
2012-10-16 10:00:00,93.0,1013.0,17,260.0,1.0,286.55
2012-10-16 11:00:00,93.0,1013.0,17,0.0,0.0,286.19
2012-10-16 12:00:00,87.0,1013.0,17,230.0,1.0,285.91
2012-10-16 13:00:00,87.0,1013.0,17,190.0,1.0,285.58
2012-10-16 14:00:00,87.0,1014.0,0,0.0,0.0,285.41
2012-10-16 15:00:00,87.0,1015.0,3,180.0,1.0,284.66
2012-10-16 16:00:00,81.0,1015.0,17,210.0,3.0,284.66
2012-10-16 17:00:00,81.0,1015.0,17,190.0,3.0,285.66
2012-10-16 18:00:00,81.0,1014.0,17,170.0,3.0,286.87
2012-10-16 19:00:00,72.0,1012.0,0,150.0,4.0,287.98
2012-10-16 20:00:00,76.0,1012.0,0,200.0,4.0,287.73
2012-10-16 21:00:00,87.0,1011.0,17,210.0,2.0,287.63
2012-10-16 22:00:00,77.0,1006.0,11,130.0,3.0,287.75
2012-10-16 23:00:00,87.0,1005.0,15,120.0,2.0,287.42
2012-10-17 00:00:00,87.0,1003.0,14,0.0,0.0,287.3
2012-10-17 01:00:00,93.0,1003.0,17,220.0,2.0,287.25
2012-10-17 02:00:00,93.0,1001.0,14,140.0,4.0,287.46
2012-10-17 03:00:00,93.0,1000.0,14,170.0,8.0,287.86
2012-10-17 04:00:00,93.0,1001.0,17,190.0,9.0,288.71
2012-10-17 05:00:00,88.0,1001.0,17,160.0,6.0,288.99
2012-10-17 06:00:00,82.0,1001.0,17,190.0,6.0,288.7
2012-10-17 07:00:00,77.0,1001.0,14,190.0,4.0,287.56
2012-10-17 08:00:00,87.0,1003.0,2,190.0,6.0,286.89
2012-10-17 09:00:00,87.0,1002.0,11,20.0,4.0,286.13
2012-10-17 10:00:00,81.0,1004.0,21,180.0,6.0,285.58
2012-10-17 11:00:00,81.0,1005.0,21,200.0,5.0,284.74
2012-10-17 12:00:00,76.0,1006.0,21,200.0,6.0,283.85
2012-10-17 13:00:00,76.0,1008.0,2,220.0,5.0,283.73
2012-10-17 14:00:00,75.0,1011.0,21,80.0,2.0,283.11
